region,model,MAC_model,MAC_c,tau_model,tau_c,E_model,E_c,AAOD_model,AAOD_c,dAAOD_E,dAAOD_tau,dAAOD_MAC,dAAOD_cross,dAAOD_total,pct_E,pct_tau,pct_MAC,pct_cross,lifetime_filtered,lifetime_raw
amazon,EC-Earth3-AerChem-met2010_AP3-CTRL2019,0.7437980896444536,0.5467399093236098,1.6009753057207563,1.6009753057207563,7.714963445408295e-12,3.802110818661763e-10,0.04465540914881598,0.028754374385172737,-0.028170911782798423,0.0,0.010363766383208371,0.03370818016323329,0.015901034763643244,38.99473585944249,0.0,14.345731360706235,46.65953277985127,True,86.06506774640808
amazon,ECHAM6-SALSA_CTRL2016-PD,0.9792368908938418,0.5467399093236098,2.1288625462525492,1.6009753057207563,4.76472341221052e-10,3.802110818661763e-10,0.0858196670875615,0.028754374385172737,0.007279988465071991,0.00948113771222306,0.02274606246306917,0.017558104062024543,0.05706529270238876,12.757296283468023,16.61454320697137,39.85971399760649,30.768446511954117,False,
amazon,ECHAM6.3-HAM2.3-met2010_AP3-CTRL,0.7929354745821032,0.5467399093236098,1.6684551856404701,1.6009753057207563,2.606046183641449e-10,3.802110818661763e-10,0.029788473213728194,0.028754374385172737,-0.009045525484274066,0.0012119748029495137,0.012948020319515105,-0.004080370809635095,0.0010340988285554575,33.150925312434566,4.441763636947662,47.45316955906827,14.9541414915495,False,
amazon,ECHAM6.3-SALSA2.0-met2010_AP3-CTRL,1.1801039238913482,0.5467399093236098,1.7458263615009126,1.6009753057207563,2.74145531096057e-10,3.802110818661763e-10,0.048799594649126796,0.028754374385172737,-0.008021461503026416,0.002601602581318413,0.033310145622088214,-0.007845066436426153,0.02004522026395406,15.491943920447932,5.0245059803467464,64.33228006699882,15.1512700322065,False,
amazon,ECMWF-IFS-CY42R1-CAMS-RA-CTRL_AP3-CTRL2016-PD,0.8628052348277611,0.5467399093236098,1.2595316626251427,1.6009753057207563,4.832244075368211e-10,3.802110818661763e-10,0.04537163875275051,0.028754374385172737,0.007790629664071748,-0.0061325107950922,0.01662264002450679,-0.0016634945259085682,0.01661726436757777,24.187534993428912,19.03958034841933,51.608240233793154,5.164644424358608,False,
amazon,ECMWF-IFS-CY45R1-CAMS-CTRL-met2010_AP3-CTRL,0.5575134856740803,0.5467399093236098,1.3011179347323982,1.6009753057207563,4.605699740882972e-10,3.802110818661763e-10,0.028865654180983403,0.028754374385172737,0.00607733383464583,-0.005385599063735201,0.0005666084413554517,-0.0011470634164554145,0.00011127979581066622,46.12215321849123,40.87243385823212,4.300109564181875,8.705303359094769,False,
amazon,ECMWF-IFS-CY46R1-CAMS-CTRL-met2010_AP3-CTRL,0.5761311414638506,0.5467399093236098,1.4621467953928422,1.6009753057207563,4.785793217555086e-10,3.802110818661763e-10,0.034832127369309636,0.028754374385172737,0.007439333918162606,-0.0024934344377707334,0.001545755995108421,-0.00041390249136339426,0.006077752984136899,62.55522120712964,20.966573692762402,12.997817986121019,3.4803871139869513,False,
amazon,GEOS-Chem-v11-01_AP3-CTRL2016-PD,0.3016645079271083,0.5467399093236098,1.979384097355721,1.6009753057207563,3.124288119955024e-10,3.802110818661763e-10,0.016118295492283073,0.028754374385172737,-0.005126196624705901,0.006796424670906484,-0.01288910819235705,-0.0014171987467331958,-0.012636078892889663,19.54405677134607,25.91194199812693,49.140811538398644,5.403189692128353,False,
amazon,GEOS-i33p2-met2010_AP3-CTRL,0.4072826235464964,0.5467399093236098,1.382475515723391,1.6009753057207563,3.56551087176553e-10,3.802110818661763e-10,0.017345580449092957,0.028754374385172737,-0.0017893438084902666,-0.003924373313077023,-0.007334396003642861,0.0016393191891303713,-0.01140879393607978,12.182822498818844,26.719260583385573,49.9365433431254,11.161373574670176,False,
amazon,GFDL-AM4-met2010_AP3-CTRL,0.8435783617197867,0.5467399093236098,1.6009753057207563,1.6009753057207563,8.451778279995772e-12,3.802110818661763e-10,0.03564841650653798,0.028754374385172737,-0.028115188394878515,0.0,0.015611452258303914,0.019397778257939844,0.006894042121365244,44.5393223095868,0.0,24.73124113868593,30.72943655172726,True,61.03819472757797
amazon,GISS-ModelE2p1p1-OMA_AP3-CTRL,0.8894362055694858,0.5467399093236098,1.4265001741993244,1.6009753057207563,2.9005057336273843e-10,3.802110818661763e-10,0.03179611827217542,0.028754374385172737,-0.006818604559185084,-0.003133666855911245,0.0180232271956454,-0.005029211893546387,0.0030417438870026826,20.65948906989862,9.49460488527571,54.60804509496832,15.237860949857351,False,
