region,model,MEC_model,MEC_c,tau_model,tau_c_days,E_model,E_c,AOD_model,AOD_c,dAOD_E,dAOD_tau,dAOD_MEC,dAOD_cross,dAOD_total,pct_E,pct_tau,pct_MEC,pct_cross
se_asia,INCA_AP3-CTRL,6975.481759469594,7958.307260386864,15.44782048087523,8.573004668622875,6.328760441539231e-11,3.828529837419547e-11,0.1548793618777954,0.22568336,0.14738306104540813,0.18097873508109785,-0.02787117352385413,-0.3712946225034697,-0.070804,20.258071671080373,24.875858597378304,3.830943846588982,51.035125884952336
se_asia,MIROC-SPRINTARS_AP3-CTRL,14349.539787833708,7958.307260386864,5.01392668405953,8.573004668622875,1.1022807254703507e-10,3.828529837419547e-11,0.25554977120289507,0.22568336,0.4240867326486043,-0.09369231835321407,0.18124392441742931,-0.48177194133199075,0.029866397,35.91535893594535,7.934681715178192,15.349314419145024,40.80064492973145
se_asia,NorESM2-met2010_AP3-CTRL,5861.328643601832,7958.307260386864,24.54689206277192,8.573004668622875,8.067394940830946e-11,3.828529837419547e-11,0.17735507717346094,0.22568336,0.24987171714078685,0.42051074732340354,-0.059466563341794,-0.6592441815713099,-0.04832828,17.988117388666804,30.27232042347331,4.280962784956079,47.45859940290381
se_asia,SPRINTARS-T213_AP3-CTRL2016-PD,8316.64340549973,7958.307260386864,23.039689766288074,8.573004668622875,4.549750586952052e-11,3.828529837419547e-11,0.2061480122747367,0.22568336,0.04251436710694543,0.38083382032227037,0.010161772228120421,-0.45304530747666455,-0.019535348,4.795455927342596,42.95657974639366,1.146208545009354,51.10175578125439
se_asia,TM5-met2010_AP3-CTRL2019,5436.85305873898,7958.307260386864,28.634692384118093,8.573004668622875,5.3113796033428564e-11,3.828529837419547e-11,0.1712514528640835,0.22568336,0.08741071212076987,0.5281216203453176,-0.07150393179764959,-0.5984603159516411,-0.054431915,6.799762322675698,41.083082481388914,5.562358772332905,46.55479642360248
se_asia,TM5_AP3-CTRL2016,5051.567797692757,7958.307260386864,4.382300444823711,8.573004668622875,8.85713348295579e-11,3.828529837419547e-11,0.13061804052001286,0.22568336,0.29642505648961026,-0.11031980641146917,-0.0824299327579224,-0.19874064281879963,-0.095065325,43.090333478418614,16.036826656424736,11.98256764527932,28.890272219877332
boreal_na,CAM5-ATRAS_AP3-CTRL,3333.6394869211363,6931.650138312885,6.672571635496418,16.739029816411158,1.164384837009948e-10,5.354170291038673e-11,0.049073166148378165,0.536751,0.6305348243887007,-0.32278938953998726,-0.2786112508335368,-0.5168119965914706,-0.4876778,36.05636824774044,18.458319264127358,15.932046049568843,29.55326643856337
boreal_na,CAM5.3-Oslo_AP3-CTRL2016-PD,7148.077756582342,6931.650138312885,10.635852553824364,16.739029816411158,5.777478864521852e-11,5.354170291038673e-11,0.10353566721516687,0.536751,0.04243632085591635,-0.19570347657925738,0.016759030276258958,-0.29670719466323897,-0.43321532,7.693230156050037,35.47885060006255,3.038224674217859,53.78969456966954
boreal_na,CAM5_CTRL2016,8635.389144865694,6931.650138312885,89.09376021010736,16.739029816411158,5.980931868209471e-13,5.354170291038673e-11,0.0742965865720499,0.536751,-0.5307551394512271,2.3201148640732003,0.13192869663294463,-2.3837427998598066,-0.46245438,9.890077985039865,43.232962310377616,2.4583560312078516,44.418603673374676
boreal_na,EC-Earth3-AerChem-met2010_AP3-CTRL2019,5692.206185844431,6931.650138312885,65.55020792481069,16.739029816411158,2.3782822409879443e-11,5.354170291038673e-11,0.15873595340016847,0.536751,-0.29833022063338394,1.5651711953872292,-0.0959760999600499,-1.5488798863427913,-0.378015,8.50341588447662,44.612649622033224,2.735642038535997,44.14829245495416
